Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
RU_13_R_VN96117_BL_ADL_F__SRR17643095__R2__0379d8a9b1257bb9e4403a6e40d19821_val_2	RU_13_R_VN96117_BL_ADL_F__SRR17643095__R2__0379d8a9b1257bb9e4403a6e40d19821_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16910969.0	0.0	20-148	33.0	25.71673178582026	118.83174601053317	pass	pass	pass	pass	fail	pass	pass	warn	fail	pass	pass
RU_13_R_VN96118_BL_ADL_F__SRR17643092__R1__dac23f5a074976155104f220567059af_val_1	RU_13_R_VN96118_BL_ADL_F__SRR17643092__R1__dac23f5a074976155104f220567059af_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3604856.0	0.0	20-150	33.0	48.35738977582661	120.06552300563462	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96118_BL_ADL_F__SRR17643092__R2__c6af37d64e64f3cf998fd8c864a81c54_val_2	RU_13_R_VN96118_BL_ADL_F__SRR17643092__R2__c6af37d64e64f3cf998fd8c864a81c54_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3604856.0	0.0	20-148	33.0	40.848574570238135	117.84496856462505	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96118_BL_ADL_F__SRR17643093__R1__4bebe8f37d9d7296f6d837d176e69705_val_1	RU_13_R_VN96118_BL_ADL_F__SRR17643093__R1__4bebe8f37d9d7296f6d837d176e69705_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23896116.0	0.0	20-150	33.0	27.9716331463215	119.78250959277231	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96118_BL_ADL_F__SRR17643093__R2__80aef413009344ee465d047c75b20b8e_val_2	RU_13_R_VN96118_BL_ADL_F__SRR17643093__R2__80aef413009344ee465d047c75b20b8e_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23896116.0	0.0	20-148	34.0	23.925839893637992	117.94208845487694	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96122_BL_ADL_F__SRR17643091__R1__a7746ed7407290ba77d789ab4553779e_val_1	RU_13_R_VN96122_BL_ADL_F__SRR17643091__R1__a7746ed7407290ba77d789ab4553779e_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21096065.0	0.0	20-150	33.0	29.956863711284093	121.6589529848339	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96122_BL_ADL_F__SRR17643091__R2__997c5afbf8fbf4f4431c5c316fb5132f_val_2	RU_13_R_VN96122_BL_ADL_F__SRR17643091__R2__997c5afbf8fbf4f4431c5c316fb5132f_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21096065.0	0.0	20-148	33.0	24.65050811925962	120.02190455897818	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96123_BL_ADL_M__SRR17643090__R1__90a2a5d1e60680c4eaf23a92d4e85ed2_val_1	RU_13_R_VN96123_BL_ADL_M__SRR17643090__R1__90a2a5d1e60680c4eaf23a92d4e85ed2_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19783411.0	0.0	20-150	33.0	28.687659441653995	120.06819248712975	pass	pass	warn	pass	fail	pass	pass	warn	fail	pass	pass
RU_13_R_VN96123_BL_ADL_M__SRR17643090__R2__51e0d88c0b61cb6f60ffb1d7db0e1b96_val_2	RU_13_R_VN96123_BL_ADL_M__SRR17643090__R2__51e0d88c0b61cb6f60ffb1d7db0e1b96_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19783411.0	0.0	20-148	33.0	24.212100109203032	118.78473014587829	pass	pass	pass	pass	fail	pass	pass	warn	fail	pass	pass
RU_13_R_VN96124_BL_ADL_F__SRR17643089__R1__e35d40950417797f7d247d39e61d66cc_val_1	RU_13_R_VN96124_BL_ADL_F__SRR17643089__R1__e35d40950417797f7d247d39e61d66cc_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19236596.0	0.0	20-150	34.0	30.255252297354556	122.30663106923907	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96124_BL_ADL_F__SRR17643089__R2__f21f64a5710441542d5111ba20d3ba00_val_2	RU_13_R_VN96124_BL_ADL_F__SRR17643089__R2__f21f64a5710441542d5111ba20d3ba00_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19236596.0	0.0	20-148	34.0	25.092817610217338	120.55285259408681	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96298_BL_ADL_F__SRR17643170__R1__a8acda577c38c89dfae3554ca5c119f9_val_1	RU_13_R_VN96298_BL_ADL_F__SRR17643170__R1__a8acda577c38c89dfae3554ca5c119f9_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20386117.0	0.0	20-150	34.0	29.323911730435437	119.41633823645769	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96298_BL_ADL_F__SRR17643170__R2__43284c16c0b0f370312f026bacf231f2_val_2	RU_13_R_VN96298_BL_ADL_F__SRR17643170__R2__43284c16c0b0f370312f026bacf231f2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20386117.0	0.0	20-148	34.0	23.950061808907268	117.81263562845244	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96300_BL_ADL_F__SRR17643169__R1__034fe3d7e171d95eb1654c54c797ad67_val_1	RU_13_R_VN96300_BL_ADL_F__SRR17643169__R1__034fe3d7e171d95eb1654c54c797ad67_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27473318.0	0.0	20-150	33.0	26.209964758309795	121.2124425961218	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_R_VN96300_BL_ADL_F__SRR17643169__R2__754e0825297e8b5c4a5f49c142a53345_val_2	RU_13_R_VN96300_BL_ADL_F__SRR17643169__R2__754e0825297e8b5c4a5f49c142a53345_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27473318.0	0.0	20-148	33.0	22.16352374665741	119.73608979446895	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB019_BL_ADL_M__SRR17643130__R1__01db0c6c654c31dd32f1ab2a15a7c9c1_val_1	RU_13_T_NB019_BL_ADL_M__SRR17643130__R1__01db0c6c654c31dd32f1ab2a15a7c9c1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22778477.0	0.0	20-150	34.0	29.4864054171647	119.30368066311019	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB019_BL_ADL_M__SRR17643130__R2__68147d7a4ea4cbedd45f6118122d3f36_val_2	RU_13_T_NB019_BL_ADL_M__SRR17643130__R2__68147d7a4ea4cbedd45f6118122d3f36_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22778477.0	0.0	20-148	34.0	24.31207665865648	117.63610552189245	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB027_BL_ADL_M__SRR17643127__R1__afe0b948c99895b7ac6657632df90510_val_1	RU_13_T_NB027_BL_ADL_M__SRR17643127__R1__afe0b948c99895b7ac6657632df90510_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3369283.0	0.0	20-150	33.0	47.80490911399017	119.69774221993225	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB027_BL_ADL_M__SRR17643127__R2__1190e6f8cff76d222bf4732af64e1d21_val_2	RU_13_T_NB027_BL_ADL_M__SRR17643127__R2__1190e6f8cff76d222bf4732af64e1d21_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3369283.0	0.0	20-148	34.0	39.91410897841988	117.62163819423895	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB027_BL_ADL_M__SRR17643128__R1__904ae72148c913cd5677dae9e2e4470f_val_1	RU_13_T_NB027_BL_ADL_M__SRR17643128__R1__904ae72148c913cd5677dae9e2e4470f_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19166804.0	0.0	20-150	33.0	28.12137763838206	119.3804694825491	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB027_BL_ADL_M__SRR17643128__R2__b93074ede6744d7c4631c851c1a7846b_val_2	RU_13_T_NB027_BL_ADL_M__SRR17643128__R2__b93074ede6744d7c4631c851c1a7846b_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19166804.0	0.0	20-148	34.0	24.137059917427823	117.66721295840455	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB028_BL_ADL_F__SRR17643126__R1__eb4363382342ac614a6753fd10c7dcd3_val_1	RU_13_T_NB028_BL_ADL_F__SRR17643126__R1__eb4363382342ac614a6753fd10c7dcd3_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19161170.0	0.0	20-150	33.0	27.92290241403107	120.38961107281027	pass	pass	pass	pass	fail	pass	pass	warn	fail	pass	pass
RU_13_T_NB028_BL_ADL_F__SRR17643126__R2__a89ddb6c6a1c010a0791face80870d4e_val_2	RU_13_T_NB028_BL_ADL_F__SRR17643126__R2__a89ddb6c6a1c010a0791face80870d4e_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19161170.0	0.0	20-148	33.0	23.651305605486968	118.53502500108291	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB028_BL_ADL_F__SRR17643246__R1__1e0d06451c09497a67db0f7ea8a1b2f2_val_1	RU_13_T_NB028_BL_ADL_F__SRR17643246__R1__1e0d06451c09497a67db0f7ea8a1b2f2_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4457218.0	0.0	20-150	33.0	44.37623251989658	120.78503945734761	pass	pass	warn	pass	fail	pass	pass	warn	fail	pass	pass
RU_13_T_NB028_BL_ADL_F__SRR17643246__R2__8888687f16f8a900cc1377bcd35a7f95_val_2	RU_13_T_NB028_BL_ADL_F__SRR17643246__R2__8888687f16f8a900cc1377bcd35a7f95_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4457218.0	0.0	20-148	33.0	35.75337910271314	118.54492667847971	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB029_BL_ADL_F__SRR17643245__R1__75d2297b437a4d60886f4d0342e9c409_val_1	RU_13_T_NB029_BL_ADL_F__SRR17643245__R1__75d2297b437a4d60886f4d0342e9c409_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18960461.0	0.0	20-150	32.0	30.529029386352803	125.78080786115908	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB029_BL_ADL_F__SRR17643245__R2__401767680ac07f4adfdd33eb0af45363_val_2	RU_13_T_NB029_BL_ADL_F__SRR17643245__R2__401767680ac07f4adfdd33eb0af45363_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18960461.0	0.0	20-148	33.0	25.300696131448458	121.07010172379248	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB031_BL_ADL_F__SRR17643243__R1__79076aba851a6eceb1f9454947833b12_val_1	RU_13_T_NB031_BL_ADL_F__SRR17643243__R1__79076aba851a6eceb1f9454947833b12_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30203792.0	0.0	20-150	33.0	23.990129459807402	121.20736995540163	pass	pass	pass	pass	fail	pass	pass	warn	fail	pass	pass
RU_13_T_NB031_BL_ADL_F__SRR17643243__R2__e09742f8577d04f77919b299774c9cb5_val_2	RU_13_T_NB031_BL_ADL_F__SRR17643243__R2__e09742f8577d04f77919b299774c9cb5_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30203792.0	0.0	20-148	33.0	20.066941273313287	120.11232261829905	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB033_BL_ADL_F__SRR17643242__R1__0d2a5ca543904311d9b6d48fae8f0a2a_val_1	RU_13_T_NB033_BL_ADL_F__SRR17643242__R1__0d2a5ca543904311d9b6d48fae8f0a2a_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17410558.0	0.0	20-150	34.0	33.03327857326255	121.40498552659828	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB033_BL_ADL_F__SRR17643242__R2__3bf5aa3f849d90c9d6baa5be3a6574f5_val_2	RU_13_T_NB033_BL_ADL_F__SRR17643242__R2__3bf5aa3f849d90c9d6baa5be3a6574f5_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17410558.0	0.0	20-148	34.0	25.731405763388683	119.6612940837393	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB038_BL_ADL_M__SRR17643240__R1__90a2c58ac0fa4079b665afcfaabe0b8f_val_1	RU_13_T_NB038_BL_ADL_M__SRR17643240__R1__90a2c58ac0fa4079b665afcfaabe0b8f_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4264363.0	0.0	20-150	33.0	44.47499481546535	119.42858851368891	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB038_BL_ADL_M__SRR17643240__R2__84ebd20a9993d6c3ff237baced244ad0_val_2	RU_13_T_NB038_BL_ADL_M__SRR17643240__R2__84ebd20a9993d6c3ff237baced244ad0_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4264363.0	0.0	20-148	34.0	36.20149329966102	117.32071378538835	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26_val_1	RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24664837.0	0.0	20-150	34.0	25.835129217308246	119.08953815506666	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB038_BL_ADL_M__SRR17643241__R2__24546f59904b816b057832f02e966a56_val_2	RU_13_T_NB038_BL_ADL_M__SRR17643241__R2__24546f59904b816b057832f02e966a56_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24664837.0	0.0	20-148	34.0	21.826477189139286	117.39338877447274	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB040_BL_ADL_F__SRR17643238__R1__2cefc512649bc30181175dc241e355d1_val_1	RU_13_T_NB040_BL_ADL_F__SRR17643238__R1__2cefc512649bc30181175dc241e355d1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3446041.0	0.0	20-150	33.0	47.96315090056446	119.09312976833415	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB040_BL_ADL_F__SRR17643238__R2__995b94bddcacb91738ff05503d5a9586_val_2	RU_13_T_NB040_BL_ADL_F__SRR17643238__R2__995b94bddcacb91738ff05503d5a9586_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3446041.0	0.0	20-148	34.0	40.404938332374414	117.15831355459787	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237_val_1	RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20282457.0	0.0	20-150	34.0	28.154771440144614	118.78942994924135	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB040_BL_ADL_F__SRR17643239__R2__1a9c2e9c4c6500081e3be4c5af32a4ba_val_2	RU_13_T_NB040_BL_ADL_F__SRR17643239__R2__1a9c2e9c4c6500081e3be4c5af32a4ba_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20282457.0	0.0	20-148	34.0	24.17095949472447	117.17109342324748	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21_val_1	RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32241833.0	0.0	20-150	35.0	28.265323151717077	115.58720352530825	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_13_T_NB041_BL_ADL_F__SRR17643237__R2__c2ca4b5fe9628278c4794bad98fd51ee_val_2	RU_13_T_NB041_BL_ADL_F__SRR17643237__R2__c2ca4b5fe9628278c4794bad98fd51ee_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32241833.0	0.0	20-148	35.0	22.06770936183502	114.36561472792195	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace_val_1	RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22071187.0	0.0	20-150	33.0	29.82294378320497	121.85760616318461	pass	pass	pass	pass	fail	pass	pass	warn	fail	pass	pass
RU_17_T_NB022_BL_ADL_M__SRR17643129__R2__094b168611795c20060af0fdb71121c2_val_2	RU_17_T_NB022_BL_ADL_M__SRR17643129__R2__094b168611795c20060af0fdb71121c2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22071187.0	0.0	20-148	33.0	24.45555466110256	120.16836448352325	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323_val_1	RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28411849.0	0.0	20-150	33.0	26.14975565885924	118.32839693044968	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
RU_17_T_NB030_BL_ADL_F__SRR17643244__R2__d5a1db6e60bef69324d95e439aef9561_val_2	RU_17_T_NB030_BL_ADL_F__SRR17643244__R2__d5a1db6e60bef69324d95e439aef9561_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28411849.0	0.0	20-148	34.0	22.43012720283234	116.82758126723819	pass	pass	pass	pass	fail	pass	pass	warn	fail	pass	pass
US_02_E_2171-28178_BL_ADL_U__SRR17643142__R1__c66ff67e02415fdd239180721ceb123a_val_1	US_02_E_2171-28178_BL_ADL_U__SRR17643142__R1__c66ff67e02415fdd239180721ceb123a_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17000754.0	0.0	20-150	33.0	32.77857126023609	121.80205077963012	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28178_BL_ADL_U__SRR17643142__R2__46efc2765aee8ddd2a86538372ed5069_val_2	US_02_E_2171-28178_BL_ADL_U__SRR17643142__R2__46efc2765aee8ddd2a86538372ed5069_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17000754.0	0.0	20-148	34.0	25.0719649939533	117.94791766294601	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765_val_1	US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3790124.0	0.0	20-150	34.0	45.60324955795776	119.5232778663706	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28178_BL_ADL_U__SRR17643143__R2__3e908d4649de0890a41c9ef627136af8_val_2	US_02_E_2171-28178_BL_ADL_U__SRR17643143__R2__3e908d4649de0890a41c9ef627136af8_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3790124.0	0.0	20-148	34.0	39.22751115906775	117.87637238253946	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f_val_1	US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29126641.0	0.0	20-150	34.0	25.336437685619817	118.60085702982366	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28179_BL_ADL_U__SRR17643141__R2__8f610912da24f6425025a4854eaeaba1_val_2	US_02_E_2171-28179_BL_ADL_U__SRR17643141__R2__8f610912da24f6425025a4854eaeaba1_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29126641.0	0.0	20-148	34.0	21.385534089775177	117.25447699238646	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28186_BL_ADL_U__SRR17777317__R1__1942e7a3f7487ab64ebbc8eae857c9d0_val_1	US_02_E_2171-28186_BL_ADL_U__SRR17777317__R1__1942e7a3f7487ab64ebbc8eae857c9d0_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14506231.0	0.0	20-150	33.0	35.73061513045944	118.31725353056903	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28186_BL_ADL_U__SRR17777317__R2__e16b11cb378e1820529c088012d1e1da_val_2	US_02_E_2171-28186_BL_ADL_U__SRR17777317__R2__e16b11cb378e1820529c088012d1e1da_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14506231.0	0.0	20-148	34.0	27.880496442832005	117.00007100397063	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28186_BL_ADL_U__SRR17777318__R1__56c123526ce3dbe5a0aaaf48ca41e305_val_1	US_02_E_2171-28186_BL_ADL_U__SRR17777318__R1__56c123526ce3dbe5a0aaaf48ca41e305_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6350364.0	0.0	20-150	33.0	43.27791572066476	121.38187511770978	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28186_BL_ADL_U__SRR17777318__R2__d21d69cbb5790ab64f5ea24f337e9faa_val_2	US_02_E_2171-28186_BL_ADL_U__SRR17777318__R2__d21d69cbb5790ab64f5ea24f337e9faa_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6350364.0	0.0	20-148	33.0	35.94725704393911	117.86327413672664	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9_val_1	US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2713991.0	0.0	20-150	33.0	51.3694458051258	117.98904675807694	pass	pass	fail	pass	fail	pass	pass	warn	warn	warn	pass
US_02_E_2171-28186_BL_ADL_U__SRR17777319__R2__be7d0f76df8ab45e0ea6348e83d7c322_val_2	US_02_E_2171-28186_BL_ADL_U__SRR17777319__R2__be7d0f76df8ab45e0ea6348e83d7c322_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2713991.0	0.0	20-148	34.0	45.445274946399984	116.65436694521095	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775_val_1	US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21413988.0	0.0	20-150	34.0	28.00383132492336	116.67200696105742	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_2171-28193_BL_ADL_U__SRR17643140__R2__28b47e763b0e3bf6a2aba1888a268d66_val_2	US_02_E_2171-28193_BL_ADL_U__SRR17643140__R2__28b47e763b0e3bf6a2aba1888a268d66_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21413988.0	0.0	20-148	34.0	23.607252562868307	115.44765440234673	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_3121-88807_BL_ADL_U__SRR17643138__R1__0690c7033ed000e60b111ab42f1092e1_val_1	US_02_E_3121-88807_BL_ADL_U__SRR17643138__R1__0690c7033ed000e60b111ab42f1092e1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11948525.0	0.0	20-150	33.0	37.56018037773737	119.34809677345112	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_3121-88807_BL_ADL_U__SRR17643138__R2__a29dca2e03fb72d7d4f0ff08da1e43b3_val_2	US_02_E_3121-88807_BL_ADL_U__SRR17643138__R2__a29dca2e03fb72d7d4f0ff08da1e43b3_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11948525.0	0.0	20-148	34.0	29.573932468412867	115.7249928338435	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748_val_1	US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2340743.0	0.0	20-150	34.0	53.52905006523636	117.0500717080004	pass	pass	fail	pass	fail	pass	pass	warn	warn	warn	pass
US_02_E_3121-88807_BL_ADL_U__SRR17643139__R2__53043c8991a2c99cb4c0093b08e86251_val_2	US_02_E_3121-88807_BL_ADL_U__SRR17643139__R2__53043c8991a2c99cb4c0093b08e86251_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2340743.0	0.0	20-148	34.0	47.79190144835673	115.5141512758983	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_3121-88831_BL_ADL_U__SRR17643135__R1__46c10d3d4d683417c5e28fbc7b4386e1_val_1	US_02_E_3121-88831_BL_ADL_U__SRR17643135__R1__46c10d3d4d683417c5e28fbc7b4386e1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3140114.0	0.0	20-150	33.0	49.63963127187754	120.6933334267482	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_3121-88831_BL_ADL_U__SRR17643135__R2__024ea47393c0aba33a0fd570c3860e2b_val_2	US_02_E_3121-88831_BL_ADL_U__SRR17643135__R2__024ea47393c0aba33a0fd570c3860e2b_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3140114.0	0.0	20-148	33.0	41.84109803895777	118.42723003050207	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass
US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9_val_1	US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17508779.0	0.0	20-150	33.0	33.359490520460696	122.60264973359935	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass
